Sample ID,Commod,Pesticide Code,Pesticide Name,Test Class,Concentration,LOD,pp_,Confirm 1,Confirm 2,Annotate,Quantitate,Mean,Extract,Determ,EPA Tolerance (ppm)
NC1010185004WRMT1,WR,032,Diuron,A,5.8,3.5,T,LU,,Q,,O,811,52.0,
NC1010185004WRMT1,WR,607,Metalaxyl/Mefenoxam,F,5.0,3.0,T,LU,,Q,,O,811,52.0,
NC1010185004WRMT1,WR,318,MCPA,G,1.3,0.78,T,LU,,Q,,O,811,52.0,
NC1010185004WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LU,,Q,,O,811,52.0,
NC1010185004WRMT1,WR,780,Tebuthiuron,F,1.0,0.21,T,LU,,,,O,811,52.0,
NC1010185004WRMT1,WR,305,Atrazine,R,47.0,0.66,T,LU,,,,O,811,52.0,
NC1010185004WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,44.0,0.36,T,LU,,,,O,811,52.0,
NC1010185004WRMT1,WR,149,Simazine,R,34.0,0.71,T,LU,,,,O,811,52.0,
NC1010185004WRMT1,WR,AED,Hydroxy atrazine,R,26.0,1.2,T,LU,,,,O,811,52.0,
NC1010185004WRMT1,WR,ACB,Imazapyr,J,26.0,1.0,T,LU,,,,O,811,52.0,
NC1010185004WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,19.0,3.2,T,LU,,,,O,811,52.0,
NC1010185004WRMT1,WR,942,Prometon,R,12.0,0.17,T,LU,,,,O,811,52.0,
NC1010185004WRMT1,WR,785,Desisopropyl atrazine,R,10.0,3.1,T,LU,,,,O,811,52.0,
NC1010185004WRMT1,WR,964,Desethyl atrazine,R,9.0,0.43,T,LU,,,,O,811,52.0,
NC1010185004WRMT1,WR,283,Metolachlor,A,8.4,1.5,T,M ,,,,O,812,7.0,
NC1010185004WRMT1,WR,731,Triclopyr,G,7.8,1.6,T,LU,,,,O,811,52.0,
NC1011015004WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LU,,Q,,O,811,52.0,
NC1011015004WRMT1,WR,780,Tebuthiuron,F,0.98,0.21,T,LU,,,,O,811,52.0,
NC1011015004WRMT1,WR,305,Atrazine,R,33.0,0.66,T,LU,,,,O,811,52.0,
NC1011015004WRMT1,WR,149,Simazine,R,33.0,0.71,T,LU,,,,O,811,52.0,
NC1011015004WRMT1,WR,AED,Hydroxy atrazine,R,30.0,1.2,T,LU,,,,O,811,52.0,
NC1011015004WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,29.0,0.36,T,LU,,,,O,811,52.0,
NC1011015004WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,15.0,3.2,T,LU,,,,O,811,52.0,
NC1011015004WRMT1,WR,942,Prometon,R,12.0,0.17,T,LU,,,,O,811,52.0,
NC1011015004WRMT1,WR,ACB,Imazapyr,J,7.8,1.0,T,LU,,,,O,811,52.0,
NC1011015004WRMT1,WR,283,Metolachlor,A,7.0,1.5,T,M ,,,,O,812,7.0,
NC1011015004WRMT1,WR,026,"2,4-D",G,7.0,0.65,T,LU,,,,O,811,52.0,
NC1011015004WRMT1,WR,964,Desethyl atrazine,R,6.8,0.43,T,LU,,,,O,811,52.0,
NC1011015004WRMT1,WR,785,Desisopropyl atrazine,R,5.2,3.1,T,LU,,Q,,O,811,52.0,
NC1011015004WRMT1,WR,607,Metalaxyl/Mefenoxam,F,5.0,3.0,T,LU,,Q,,O,811,52.0,
NC1011015004WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,2.8,1.7,T,LU,,Q,,O,811,52.0,
NC1011155004WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LU,,Q,,O,811,52.0,
NC1011155004WRMT1,WR,780,Tebuthiuron,F,0.98,0.21,T,LU,,,,O,811,52.0,
NC1011155004WRMT1,WR,305,Atrazine,R,38.0,0.66,T,LU,,,,O,811,52.0,
NC1011155004WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,32.0,0.36,T,LU,,,,O,811,52.0,
NC1011155004WRMT1,WR,149,Simazine,R,32.0,0.71,T,LU,,,,O,811,52.0,
NC1011155004WRMT1,WR,731,Triclopyr,G,31.0,1.6,T,LU,,,,O,811,52.0,
NC1011155004WRMT1,WR,AED,Hydroxy atrazine,R,29.0,1.2,T,LU,,,,O,811,52.0,
NC1011155004WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,15.0,3.2,T,LU,,,,O,811,52.0,
NC1011155004WRMT1,WR,ACB,Imazapyr,J,11.0,1.0,T,LU,,,,O,811,52.0,
NC1011155004WRMT1,WR,283,Metolachlor,A,9.5,1.5,T,M ,,,,O,812,7.0,
NC1011155004WRMT1,WR,942,Prometon,R,9.0,0.17,T,LU,,,,O,811,52.0,
NC1011155004WRMT1,WR,964,Desethyl atrazine,R,8.5,0.43,T,LU,,,,O,811,52.0,
NC1011155004WRMT1,WR,026,"2,4-D",G,8.2,0.65,T,LU,,,,O,811,52.0,
NC1011155004WRMT1,WR,032,Diuron,A,5.8,3.5,T,LU,,Q,,O,811,52.0,
NC1011155004WRMT1,WR,B46,Clopyralid,G,5.7,3.4,T,LU,,Q,,O,811,52.0,
NC1011155004WRMT1,WR,785,Desisopropyl atrazine,R,5.2,3.1,T,LU,,Q,,O,811,52.0,
NC1011155004WRMT1,WR,607,Metalaxyl/Mefenoxam,F,5.0,3.0,T,LU,,Q,,O,811,52.0,
NC1011295004WRMT1,WR,785,Desisopropyl atrazine,R,5.2,3.1,T,LU,,Q,,O,811,52.0,
NC1011295004WRMT1,WR,607,Metalaxyl/Mefenoxam,F,5.0,3.0,T,LU,,Q,,O,811,52.0,
NC1011295004WRMT1,WR,318,MCPA,G,1.3,0.78,T,LU,,Q,,O,811,52.0,
NC1011295004WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LU,,Q,,O,811,52.0,
NC1011295004WRMT1,WR,780,Tebuthiuron,F,0.92,0.21,T,LU,,,,O,811,52.0,
NC1011295004WRMT1,WR,305,Atrazine,R,30.0,0.66,T,LU,,,,O,811,52.0,
NC1011295004WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,27.0,0.36,T,LU,,,,O,811,52.0,
NC1011295004WRMT1,WR,AED,Hydroxy atrazine,R,24.0,1.2,T,LU,,,,O,811,52.0,
NC1011295004WRMT1,WR,149,Simazine,R,24.0,0.71,T,LU,,,,O,811,52.0,
NC1011295004WRMT1,WR,731,Triclopyr,G,23.0,1.6,T,LU,,,,O,811,52.0,
NC1011295004WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,12.0,3.2,T,LU,,,,O,811,52.0,
NC1011295004WRMT1,WR,283,Metolachlor,A,10.0,1.5,T,M ,,,,O,812,7.0,
NC1011295004WRMT1,WR,ACB,Imazapyr,J,9.0,1.0,T,LU,,,,O,811,52.0,
NC1011295004WRMT1,WR,942,Prometon,R,8.8,0.17,T,LU,,,,O,811,52.0,
NC1011295004WRMT1,WR,964,Desethyl atrazine,R,7.8,0.43,T,LU,,,,O,811,52.0,
NC1011295004WRMT1,WR,026,"2,4-D",G,7.1,0.65,T,LU,,,,O,811,52.0,
NC1012135004WRMT1,WR,942,Prometon,R,8.1,0.17,T,LU,,,,O,811,52.0,
NC1012135004WRMT1,WR,964,Desethyl atrazine,R,7.9,0.43,T,LU,,,,O,811,52.0,
NC1012135004WRMT1,WR,026,"2,4-D",G,6.5,0.65,T,LU,,,,O,811,52.0,
NC1012135004WRMT1,WR,B46,Clopyralid,G,5.7,3.4,T,LU,,Q,,O,811,52.0,
NC1012135004WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LU,,Q,,O,811,52.0,
NC1012135004WRMT1,WR,785,Desisopropyl atrazine,R,5.2,3.1,T,LU,,Q,,O,811,52.0,
NC1012135004WRMT1,WR,607,Metalaxyl/Mefenoxam,F,5.0,3.0,T,LU,,Q,,O,811,52.0,
NC1012135004WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,2.8,1.7,T,LU,,Q,,O,811,52.0,
NC1012135004WRMT1,WR,283,Metolachlor,A,2.5,1.5,T,M ,,Q,,O,812,7.0,
NC1012135004WRMT1,WR,318,MCPA,G,1.3,0.78,T,LU,,Q,,O,811,52.0,
NC1012135004WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LU,,Q,,O,811,52.0,
NC1012135004WRMT1,WR,780,Tebuthiuron,F,1.0,0.21,T,LU,,,,O,811,52.0,
NC1012135004WRMT1,WR,305,Atrazine,R,31.0,0.66,T,LU,,,,O,811,52.0,
NC1012135004WRMT1,WR,149,Simazine,R,26.0,0.71,T,LU,,,,O,811,52.0,
NC1012135004WRMT1,WR,AED,Hydroxy atrazine,R,23.0,1.2,T,LU,,,,O,811,52.0,
NC1012135004WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,23.0,0.36,T,LU,,,,O,811,52.0,
NC1012135004WRMT1,WR,731,Triclopyr,G,19.0,1.6,T,LU,,,,O,811,52.0,
NC1001115004WUMT1,WU,305,Atrazine,R,4.2,0.66,T,LU,,,,O,811,52.0,
NC1001115004WUMT1,WU,026,"2,4-D",G,3.6,0.65,T,LU,,,,O,811,52.0,
NC1001115004WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,2.8,1.7,T,LU,,Q,,O,811,52.0,
NC1001115004WUMT1,WU,942,Prometon,R,2.6,0.17,T,LU,,,,O,811,52.0,
NC1001115004WUMT1,WU,964,Desethyl atrazine,R,1.6,0.43,T,LU,,,,O,811,52.0,
NC1001115004WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LU,,Q,,O,811,52.0,
NC1001115004WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,44.0,0.36,T,LU,,,,O,811,52.0,
NC1001115004WUMT1,WU,149,Simazine,R,27.0,0.71,T,LU,,,,O,811,52.0,
NC1001115004WUMT1,WU,ACB,Imazapyr,J,14.0,1.0,T,LU,,,,O,811,52.0,
NC1001115004WUMT1,WU,AED,Hydroxy atrazine,R,9.2,1.2,T,LU,,,,O,811,52.0,
NC1001115004WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LU,,Q,,O,811,52.0,
NC1001255004WUMT1,WU,318,MCPA,G,1.3,0.78,T,LU,,Q,,O,811,52.0,
NC1001255004WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LU,,Q,,O,811,52.0,
NC1001255004WUMT1,WU,149,Simazine,R,51.0,0.71,T,LU,,,,O,811,52.0,
NC1001255004WUMT1,WU,ACB,Imazapyr,J,38.0,1.0,T,LU,,,,O,811,52.0,
NC1001255004WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,34.0,0.36,T,LU,,,,O,811,52.0,
NC1001255004WUMT1,WU,305,Atrazine,R,9.7,0.66,T,LU,,,,O,811,52.0,
NC1001255004WUMT1,WU,AED,Hydroxy atrazine,R,6.4,1.2,T,LU,,,,O,811,52.0,
NC1001255004WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LU,,Q,,O,811,52.0,
NC1001255004WUMT1,WU,785,Desisopropyl atrazine,R,5.2,3.1,T,LU,,Q,,O,811,52.0,
NC1001255004WUMT1,WU,026,"2,4-D",G,4.6,0.65,T,LU,,,,O,811,52.0,
NC1001255004WUMT1,WU,731,Triclopyr,G,2.7,1.6,T,LU,,Q,,O,811,52.0,
NC1001255004WUMT1,WU,964,Desethyl atrazine,R,1.7,0.43,T,LU,,,,O,811,52.0,
NC1002085004WUMT1,WU,964,Desethyl atrazine,R,0.72,0.43,T,LU,,Q,,O,811,52.0,
NC1002085004WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LU,,Q,,O,811,52.0,
NC1002085004WUMT1,WU,149,Simazine,R,22.0,0.71,T,LU,,,,O,811,52.0,
NC1002085004WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,20.0,0.36,T,LU,,,,O,811,52.0,
NC1002085004WUMT1,WU,ACB,Imazapyr,J,16.0,1.0,T,LU,,,,O,811,52.0,
NC1002085004WUMT1,WU,026,"2,4-D",G,8.8,0.65,T,LU,,,,O,811,52.0,
NC1002085004WUMT1,WU,AED,Hydroxy atrazine,R,5.9,1.2,T,LU,,,,O,811,52.0,
NC1002085004WUMT1,WU,305,Atrazine,R,3.3,0.66,T,LU,,,,O,811,52.0,
NC1002225004WUMT1,WU,942,Prometon,R,2.1,0.17,T,LU,,,,O,811,52.0,
NC1002225004WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LU,,Q,,O,811,52.0,
NC1002225004WUMT1,WU,149,Simazine,R,120.0,0.71,T,LU,,,,O,811,52.0,
NC1002225004WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,22.0,0.36,T,LU,,,,O,811,52.0,
NC1002225004WUMT1,WU,026,"2,4-D",G,13.0,0.65,T,LU,,,,O,811,52.0,
NC1002225004WUMT1,WU,ACB,Imazapyr,J,11.0,1.0,T,LU,,,,O,811,52.0,
NC1002225004WUMT1,WU,AED,Hydroxy atrazine,R,8.5,1.2,T,LU,,,,O,811,52.0,
NC1002225004WUMT1,WU,731,Triclopyr,G,8.4,1.6,T,LU,,,,O,811,52.0,
NC1002225004WUMT1,WU,318,MCPA,G,5.7,0.78,T,LU,,,,O,811,52.0,
NC1002225004WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LU,,Q,,O,811,52.0,
NC1002225004WUMT1,WU,785,Desisopropyl atrazine,R,5.2,3.1,T,LU,,Q,,O,811,52.0,
NC1002225004WUMT1,WU,305,Atrazine,R,3.8,0.66,T,LU,,,,O,811,52.0,
NC1002225004WUMT1,WU,283,Metolachlor,A,2.5,1.5,T,M ,,Q,,O,812,7.0,
NC1003085004WUMT1,WU,149,Simazine,R,39.0,0.71,T,LU,,,,O,811,52.0,
NC1003085004WUMT1,WU,ACB,Imazapyr,J,16.0,1.0,T,LU,,,,O,811,52.0,
NC1003085004WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LU,,Q,,O,811,52.0,
NC1003085004WUMT1,WU,283,Metolachlor,A,8.2,1.5,T,M ,,,,O,812,7.0,
NC1003085004WUMT1,WU,AED,Hydroxy atrazine,R,7.8,1.2,T,LU,,,,O,811,52.0,
NC1003085004WUMT1,WU,026,"2,4-D",G,7.6,0.65,T,LU,,,,O,811,52.0,
NC1003085004WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LU,,Q,,O,811,52.0,
NC1003085004WUMT1,WU,785,Desisopropyl atrazine,R,5.2,3.1,T,LU,,Q,,O,811,52.0,
NC1003085004WUMT1,WU,731,Triclopyr,G,2.7,1.6,T,LU,,Q,,O,811,52.0,
NC1003085004WUMT1,WU,964,Desethyl atrazine,R,2.4,0.43,T,LU,,,,O,811,52.0,
NC1003085004WUMT1,WU,305,Atrazine,R,2.2,0.66,T,LU,,,,O,811,52.0,
NC1003085004WUMT1,WU,942,Prometon,R,1.4,0.17,T,LU,,,,O,811,52.0,
NC1003085004WUMT1,WU,318,MCPA,G,1.3,0.78,T,LU,,Q,,O,811,52.0,
NC1003235004WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LU,,Q,,O,811,52.0,
NC1003235004WUMT1,WU,149,Simazine,R,89.0,0.71,T,LU,,,,O,811,52.0,
NC1003235004WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,32.0,0.36,T,LU,,,,O,811,52.0,
NC1003235004WUMT1,WU,026,"2,4-D",G,15.0,0.65,T,LU,,,,O,811,52.0,
NC1003235004WUMT1,WU,731,Triclopyr,G,9.4,1.6,T,LU,,,,O,811,52.0,
NC1003235004WUMT1,WU,AED,Hydroxy atrazine,R,6.7,1.2,T,LU,,,,O,811,52.0,
NC1003235004WUMT1,WU,ACB,Imazapyr,J,6.0,1.0,T,LU,,,,O,811,52.0,
NC1003235004WUMT1,WU,318,MCPA,G,5.4,0.78,T,LU,,,,O,811,52.0,
NC1003235004WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LU,,Q,,O,811,52.0,
NC1003235004WUMT1,WU,785,Desisopropyl atrazine,R,5.2,3.1,T,LU,,Q,,O,811,52.0,
NC1003235004WUMT1,WU,283,Metolachlor,A,2.5,1.5,T,M ,,Q,,O,812,7.0,
NC1003235004WUMT1,WU,305,Atrazine,R,2.2,0.66,T,LU,,,,O,811,52.0,
NC1003235004WUMT1,WU,964,Desethyl atrazine,R,1.6,0.43,T,LU,,,,O,811,52.0,
NC1004055004WUMT1,WU,785,Desisopropyl atrazine,R,5.2,3.1,T,LU,,Q,,O,811,52.0,
NC1004055004WUMT1,WU,942,Prometon,R,4.4,0.17,T,LU,,,,O,811,52.0,
NC1004055004WUMT1,WU,ACP,Sulfometuron methyl,K,3.2,1.9,T,LU,,Q,,O,811,52.0,
NC1004055004WUMT1,WU,964,Desethyl atrazine,R,2.8,0.43,T,LU,,,,O,811,52.0,
NC1004055004WUMT1,WU,ACZ,Imazapic,J,1.5,0.9,T,LU,,Q,,O,811,52.0,
NC1004055004WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LU,,Q,,O,811,52.0,
NC1004055004WUMT1,WU,758,Bentazon,F,0.3,0.18,T,LU,,Q,,O,811,52.0,
NC1004055004WUMT1,WU,026,"2,4-D",G,110.0,0.65,T,LU,,,,O,811,52.0,
NC1004055004WUMT1,WU,149,Simazine,R,92.0,0.71,T,LU,,,,O,811,52.0,
NC1004055004WUMT1,WU,305,Atrazine,R,32.0,0.66,T,LU,,,,O,811,52.0,
NC1004055004WUMT1,WU,731,Triclopyr,G,26.0,1.6,T,LU,,,,O,811,52.0,
NC1004055004WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,21.0,0.36,T,LU,,,,O,811,52.0,
NC1004055004WUMT1,WU,283,Metolachlor,A,17.0,1.5,T,M ,,,,O,812,7.0,
NC1004055004WUMT1,WU,318,MCPA,G,11.0,0.78,T,LU,,,,O,811,52.0,
NC1004055004WUMT1,WU,AED,Hydroxy atrazine,R,10.0,1.2,T,LU,,,,O,811,52.0,
NC1004055004WUMT1,WU,032,Diuron,A,5.8,3.5,T,LU,,Q,,O,811,52.0,
NC1004195004WUMT1,WU,305,Atrazine,R,10.0,0.66,T,LU,,,,O,811,52.0,
NC1004195004WUMT1,WU,731,Triclopyr,G,7.2,1.6,T,LU,,,,O,811,52.0,
NC1004195004WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LU,,Q,,O,811,52.0,
NC1004195004WUMT1,WU,785,Desisopropyl atrazine,R,5.2,3.1,T,LU,,Q,,O,811,52.0,
NC1004195004WUMT1,WU,ACB,Imazapyr,J,4.0,1.0,T,LU,,,,O,811,52.0,
NC1004195004WUMT1,WU,318,MCPA,G,3.7,0.78,T,LU,,,,O,811,52.0,
NC1004195004WUMT1,WU,942,Prometon,R,3.3,0.17,T,LU,,,,O,811,52.0,
NC1004195004WUMT1,WU,283,Metolachlor,A,2.5,1.5,T,M ,,Q,,O,812,7.0,
NC1004195004WUMT1,WU,964,Desethyl atrazine,R,2.3,0.43,T,LU,,,,O,811,52.0,
NC1004195004WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LU,,Q,,O,811,52.0,
NC1004195004WUMT1,WU,149,Simazine,R,100.0,0.71,T,LU,,,,O,811,52.0,
NC1004195004WUMT1,WU,026,"2,4-D",G,40.0,0.65,T,LU,,,,O,811,52.0,
NC1004195004WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,34.0,0.36,T,LU,,,,O,811,52.0,
NC1005035004WUMT1,WU,318,MCPA,G,1.3,0.78,T,LU,,Q,,O,811,52.0,
NC1005035004WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LU,,Q,,O,811,52.0,
NC1005035004WUMT1,WU,149,Simazine,R,66.0,0.71,T,LU,,,,O,811,52.0,
NC1005035004WUMT1,WU,026,"2,4-D",G,30.0,0.65,T,LU,,,,O,811,52.0,
NC1005035004WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,20.0,0.36,T,LU,,,,O,811,52.0,
NC1005035004WUMT1,WU,AED,Hydroxy atrazine,R,10.0,1.2,T,LU,,,,O,811,52.0,
NC1005035004WUMT1,WU,305,Atrazine,R,9.0,0.66,T,LU,,,,O,811,52.0,
NC1005035004WUMT1,WU,785,Desisopropyl atrazine,R,5.2,3.1,T,LU,,Q,,O,811,52.0,
NC1005035004WUMT1,WU,964,Desethyl atrazine,R,3.2,0.43,T,LU,,,,O,811,52.0,
NC1005035004WUMT1,WU,942,Prometon,R,2.8,0.17,T,LU,,,,O,811,52.0,
NC1005035004WUMT1,WU,731,Triclopyr,G,2.7,1.6,T,LU,,Q,,O,811,52.0,
NC1005035004WUMT1,WU,283,Metolachlor,A,2.5,1.5,T,M ,,Q,,O,812,7.0,
NC1005175004WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,2.8,1.7,T,LU,,Q,,O,811,52.0,
NC1005175004WUMT1,WU,ACB,Imazapyr,J,2.0,1.0,T,LU,,Q,,O,811,52.0,
NC1005175004WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LU,,Q,,O,811,52.0,
NC1005175004WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LU,,Q,,O,811,52.0,
NC1005175004WUMT1,WU,305,Atrazine,R,130.0,0.66,T,LU,,,,O,811,52.0,
NC1005175004WUMT1,WU,026,"2,4-D",G,130.0,0.65,T,LU,,,,O,811,52.0,
NC1005175004WUMT1,WU,731,Triclopyr,G,79.0,1.6,T,LU,,,,O,811,52.0,
NC1005175004WUMT1,WU,149,Simazine,R,65.0,0.71,T,LU,,,,O,811,52.0,
NC1005175004WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,32.0,0.36,T,LU,,,,O,811,52.0,
NC1005175004WUMT1,WU,964,Desethyl atrazine,R,24.0,0.43,T,LU,,,,O,811,52.0,
NC1005175004WUMT1,WU,AED,Hydroxy atrazine,R,18.0,1.2,T,LU,,,,O,811,52.0,
NC1005175004WUMT1,WU,785,Desisopropyl atrazine,R,18.0,3.1,T,LU,,,,O,811,52.0,
NC1005175004WUMT1,WU,942,Prometon,R,13.0,0.17,T,LU,,,,O,811,52.0,
NC1005175004WUMT1,WU,283,Metolachlor,A,12.0,1.5,T,M ,,,,O,812,7.0,
NC1005175004WUMT1,WU,967,Imidacloprid,A,10.3,6.2,T,LU,,Q,,O,811,52.0,
NC1005175004WUMT1,WU,318,MCPA,G,6.6,0.78,T,LU,,,,O,811,52.0,
NC1006075004WUMT1,WU,318,MCPA,G,2.9,0.78,T,LU,,,,O,811,52.0,
NC1006075004WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LU,,Q,,O,811,52.0,
NC1006075004WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LU,,Q,,O,811,52.0,
NC1006075004WUMT1,WU,305,Atrazine,R,73.0,0.66,T,LU,,,,O,811,52.0,
NC1006075004WUMT1,WU,149,Simazine,R,70.0,0.71,T,LU,,,,O,811,52.0,
NC1006075004WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,45.0,0.36,T,LU,,,,O,811,52.0,
NC1006075004WUMT1,WU,026,"2,4-D",G,44.0,0.65,T,LU,,,,O,811,52.0,
NC1006075004WUMT1,WU,283,Metolachlor,A,24.0,1.5,T,M ,,,,O,812,7.0,
NC1006075004WUMT1,WU,AED,Hydroxy atrazine,R,23.0,1.2,T,LU,,,,O,811,52.0,
NC1006075004WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,22.0,3.2,T,LU,,,,O,811,52.0,
NC1006075004WUMT1,WU,ACB,Imazapyr,J,22.0,1.0,T,LU,,,,O,811,52.0,
NC1006075004WUMT1,WU,785,Desisopropyl atrazine,R,20.0,3.1,T,LU,,,,O,811,52.0,
NC1006075004WUMT1,WU,607,Metalaxyl/Mefenoxam,F,12.0,3.0,T,LU,,,,O,811,52.0,
NC1006075004WUMT1,WU,032,Diuron,A,12.0,3.5,T,LU,,,,O,811,52.0,
NC1006075004WUMT1,WU,942,Prometon,R,9.8,0.17,T,LU,,,,O,811,52.0,
NC1006075004WUMT1,WU,153,Bromacil,U,9.8,2.5,T,LU,,,,O,811,52.0,
NC1006075004WUMT1,WU,964,Desethyl atrazine,R,8.5,0.43,T,LU,,,,O,811,52.0,
NC1006075004WUMT1,WU,731,Triclopyr,G,8.5,1.6,T,LU,,,,O,811,52.0,
NC1006225004WUMT1,WU,607,Metalaxyl/Mefenoxam,F,5.0,3.0,T,LU,,Q,,O,811,52.0,
NC1006225004WUMT1,WU,318,MCPA,G,1.3,0.78,T,LU,,Q,,O,811,52.0,
NC1006225004WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LU,,Q,,O,811,52.0,
NC1006225004WUMT1,WU,780,Tebuthiuron,F,0.8,0.21,T,LU,,,,O,811,52.0,
NC1006225004WUMT1,WU,305,Atrazine,R,95.0,0.66,T,LU,,,,O,811,52.0,
NC1006225004WUMT1,WU,149,Simazine,R,66.0,0.71,T,LU,,,,O,811,52.0,
NC1006225004WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,39.0,0.36,T,LU,,,,O,811,52.0,
NC1006225004WUMT1,WU,AED,Hydroxy atrazine,R,38.0,1.2,T,LU,,,,O,811,52.0,
NC1006225004WUMT1,WU,283,Metolachlor,A,29.0,1.5,T,M ,,,,O,812,7.0,
NC1006225004WUMT1,WU,964,Desethyl atrazine,R,26.0,0.43,T,LU,,,,O,811,52.0,
NC1006225004WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,22.0,3.2,T,LU,,,,O,811,52.0,
NC1006225004WUMT1,WU,785,Desisopropyl atrazine,R,21.0,3.1,T,LU,,,,O,811,52.0,
NC1006225004WUMT1,WU,942,Prometon,R,11.0,0.17,T,LU,,,,O,811,52.0,
NC1006225004WUMT1,WU,026,"2,4-D",G,10.0,0.65,T,LU,,,,O,811,52.0,
NC1006225004WUMT1,WU,ACB,Imazapyr,J,8.4,1.0,T,LU,,,,O,811,52.0,
NC1006225004WUMT1,WU,ACP,Sulfometuron methyl,K,7.4,1.9,T,LU,,,,O,811,52.0,
NC1006225004WUMT1,WU,731,Triclopyr,G,6.3,1.6,T,LU,,,,O,811,52.0,
NC1007065004WUMT1,WU,149,Simazine,R,56.0,0.71,T,LU,,,,O,811,52.0,
NC1007065004WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,48.0,0.36,T,LU,,,,O,811,52.0,
NC1007065004WUMT1,WU,AED,Hydroxy atrazine,R,41.0,1.2,T,LU,,,,O,811,52.0,
NC1007065004WUMT1,WU,283,Metolachlor,A,29.0,1.5,T,M ,,,,O,812,7.0,
NC1007065004WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,27.0,3.2,T,LU,,,,O,811,52.0,
NC1007065004WUMT1,WU,ACP,Sulfometuron methyl,K,25.0,1.9,T,LU,,,,O,811,52.0,
NC1007065004WUMT1,WU,964,Desethyl atrazine,R,25.0,0.43,T,LU,,,,O,811,52.0,
NC1007065004WUMT1,WU,ACB,Imazapyr,J,24.0,1.0,T,LU,,,,O,811,52.0,
NC1007065004WUMT1,WU,942,Prometon,R,23.0,0.17,T,LU,,,,O,811,52.0,
NC1007065004WUMT1,WU,785,Desisopropyl atrazine,R,17.0,3.1,T,LU,,,,O,811,52.0,
